,Lyric,genre
1067,look one shot one opportunity seize everything ever wanted one moment would capture let slip yo palms sweaty knees weak arms heavy theres vomit sweater already moms spaghetti hes nervous surface looks calm ready drop bombs keeps forgetting wrote whole crowd goes loud opens mouth words wont come hes choking everybodys joking clocks run times overblaow snap back reality oh goes gravity oh goes rabbit choked hes mad wont give easy wont knows whole backs ropes dont matter hes dope knows hes broke hes stagnant knows goes back mobile home thats back lab yo whole rhapsody better go capture moment hope dont pass better lose music moment better never let go get one shot miss chance blow opportunity comes lifetime yo better lose music moment better never let go get one shot miss chance blow opportunity comes lifetime yo better souls escaping hole gaping world mine taking make king move toward new world order normal life boring superstardoms close postmortem grows harder homie grows hotter blows hoes coasttocoast shows hes known globetrotter lonely roads god knows hes grown farther home hes father goes home barely knows daughter hold nose cause goes cold water hoes dont want mo hes cold product moved next schmoe flows nosedove sold nada soap opera told unfolds suppose old partner beat goes dadadom dadom dahdah dahdah better lose music moment better never let go get one shot miss chance blow opportunity comes lifetime yo better lose music moment better never let go get one shot miss chance blow opportunity comes lifetime yo better games ima change call rage tear motherfuckin roof like two dogs caged playin beginning mood changed ive chewed spit booed stage kept rhymin stepped right next cypher best believe somebodys payin pied piper pain inside amplified fact cant get nineto five cant provide right type life family cause man goddamn food stamps dont buy diapers theres movie theres mekhi phifer life times hard gettin even harder tryna feed water seed plus teetertotter caught bein father prima donna baby mama drama screamin much wanna stay one spot another day monotonys gotten point im like snail ive got formulate plot end jail shot success motherfuckin optionfailures mom love trailers got go cannot grow old salems lot go shot feet fail may opportunity got better lose music moment better never let go get one shot miss chance blow opportunity comes lifetime yo better lose music moment better never let go get one shot miss chance blow opportunity comes lifetime yo better anything set mind man,rap
1068,yo yo yo verse mom sent store food stamp pack cigarettes book newsstand two dudes ran jumped blue van looked ground picked huge branch swung first dude one seen snap fast looked like broke hit tried rush swept legs pinned bit came back six seven dudes screaming get grabbed one lit fire pinned bit next faggot gave shoes like didnt fit one one kept droppin em rhythm woke swingin middle kitchen damn damn damn,rap
1069,lyrics song yet released please check back song released,rap
1070,verse cut back syllables little still feel kill show still put forth effort one foot forward thank heavens good lord whoever wouldve thought umbilical cord wouldve ccutcut sssame cloth theres name thankful came forth temper whether boiled flame broiled say name bet ass gon pay respect crown came feel like passin around well jay throw cause go straight toward wait skateboard got couple scrapes forget im stuck rut ill get always aint gon sit argue cant hop gutter crawl im back im sorry feel awful,rap
1071,frogg woah uh get hands air get clapping em like back forth thought wasnt bes brothers representin dirty dozen fro double g check man goes name um er eminem slim shady brain dead like jim brady im m80 little like kim lady im buzzin dirty dozen naughty rotten rhymer cursin playas worse marty schottenheimer wacker motherfucker bit style aint gon sell two copies press double album admit fuck coming open im acid crack smack coke smoking dope name marshall mathers im alcoholic hi marshall disease dont know call better hide wallet cause im coming quick strip cash bought ticket concert come whip ass bitch im coming swingin fast itll make eyes spin getting knocked fuck like mike tyson proof pudding ask deshaun holton ill slit motherfucking throat worse ron goldman hook eminem see block two glocks screaming fuck world like pac dont give fuck talking shit behind back dirty macking telling boys im crack dont give fuck put tape back rack go run tell friends shit wack dont give fuck see street duck cause gon get stuck stoned snuffed cause dont give fuck eminem im nicer pete im search crush milkbone im everlasting melt vanilla ice like silicone im ill enough straight diss reason im colder snow season 0 freezin flavor seasonin sneak preview ill diss magazine still wont get weak review ill make freak leave smell folgers crystals lyrical combat gentlemen hold pistols form like voltron blast shoulder missiles slim shady eminem old initials extortion snortin supportin abortion pathological liar blowing shit proportion looniest zaniest spontaneous sporadic impulsive thinker compulsive drinker addict half animal half man dumping dead body inside fucking trash holes afghan hook eminem see block two glocks screaming fuck world like pac dont give fuck talking shit behind back dirty macking telling boys im crack dont give fuck put tape back rack go run tell friends shit wack dont give fuck see street duck cause finna get stuck stoned snuffed cause dont give fuck eminem somebody let limousine im caged demon stage screamin like rage machine im convinced im fiend shooting record spinnin clinically brain dead dont need second opinion fuck droppin jewel im flippin sacred treasure ill bite motherfuckin style make fresher cant take pressure im sick bitches sick nagging bosses bitchin im washin dishes school never said much busy headrush much rush face flushed like red blush went jim beam thats face grayed went gym 8th grade raped womens swim team dont take joke im comedian many mental problems got snortin coke smokin weed im going curb driving median finally made home dont got key get hook eminem see block two glocks screaming fuck world like pac dont give fuck talking shit behind back dirty macking telling boys im crack dont give fuck put tape back rack go run tell friends shit wack dont give fuck see street duck cause gon get stuck stoned snuffed cause dont give fuck eminem shit fuck everybody outsidaz pacewon young zee fuck entire world du,rap
1072,hook murder wrote murder wrote wasnt nuttin smoked smoked murder wrote murder wrote wasnt nuttin smoked smoked murder wrote murder wrote wasnt nuttin smoked smoked murder wrote murder wrote wasnt nuttin smoked smoked left keys van gat hand went eastland shot policeman fuck peace plan citizen bystands shit hands heres yo lifespan yo lifes worth money twice grab couple grand lamp iceland see im nice man money turned satan im thirsty green bad im dehydratin hurry cash bitch got ride waitin shot man twice back tried skatin want whole pie wont denied nathan maybe need head inside straightened brain contemplatin clean register dip somebody catches ya gets description sketches ya connection prime suspect aint set flee scene crime yet cause got daughter feed 00 aint enough water seed best thing would leave taco bell hit chess king lady desk bring money safe back stepped wavin mac cooperate operate save attack bitch tried escapin jack grabbed throat murder wrote barely heard word choked wasnt nuttin smoked slammed back til vertebrae broke pigs bust yellin freeze im already wanted sellin kis bunch felonies z like spellin bees dropped ground fell knees bust shots bust back hit square chest wasnt wearin vest left house pullin drive backin blew back end ladys jag started blackin pulled mac0 stuck face shut yackin mouth fore blow brain back ya scalp drug hair smacked thinkin fuck mug youre jacked stole car made profit grabbed tape deck offed window like girl set jetted kid stole whip im criminal drove somebodys yard dove swimmin pool climbed collapsed patio made alive im injured badly though parents screamin son go call police tell em theres crazy man disturbing peace tried stall least long enough let leap run crib least leave little cheap stuff actin like never seen nobody hit lick smashed window grabbed nintendo 64 sell stores price triples ran block jumpin kids tricycles collided 80year old lady groceries goes cheese eggs milk post toasties stood started see stars many siren sounds seemed like thousand police cars barely escaped musta dumb luck jumped climbed back movin dump truck think somebody seen maybe plus lost damn nintendo musta dropped beanie baby fuck give im surrounded blue suits came white flag hollerin truce truce surrendered weapon cops wasnt gangster rap peppermint schnapps hook murder wrote murder wrote wasnt nuttin smoked smoked murder wrote murder wrote wasnt nuttin smoked smoked murder wrote murder wrote wasnt nuttin smoked smoked murder wrote murder wrote wasnt nuttin smoked smoked,rap
1073,eminem whats everybody beefin everybody seem like wanna beef know im saying everybody beefin everybody shit crazy dogmatic bomb scare fires hair terrorists live dont care im making pot holes stomp dont stare stop stomp competiton fair dare little soldier ease shake streets like parkinsons disease parking road trees plus load weapons everything six shooters high tech ones green beans things suggestion burn big whole belly like indigestion one question fuck dogmatic underground nigga niggas average serious understand im saying yo slim tell niggas eminem aint playing like open worms smoked yams got bloody hands burners make dance hook eminem shit serious really want beef really wanna end missing yo front teeth see yo family getting smoked like blunt leaf wrapped ziplock bag like lunch meat shit serious really want beef really wanna end missing yo front teeth see yo family getting smoked like blunt leaf wrapped ziplock bag like lunch meat shit serious swifty mcvay im one bitch let touch type brother thatll fuck yo mother wit fishnet rubber imma misfit slash nitwit love put biscuts straight niggas lips itll fit biligerent rowdy fellow ill dump yo body still fly away maui teller comes beefin aint explain ill change ya lauguage wit stainless ill contain wit name make famous imma deranged pit ill bend till ya back touch ya anus dont ever take court ill whack plantiff beat fuck baliff heinous miscellaneous nigga never miss ak lift paint ya face wit weapon like matrix aint steppin dont even say shit heard bodies basement joinin face hook proof laugh indictive like kim lipstick get nose bleed blow speed like hands working ten stick shifts captain ask stick finger barrel mac 0 snatching driver black benz smashing contact lens life start contract ends go kissandtell contact kim lets factually actually yall aint got wit regis yall beef without kathy lee told yall battlery go war happily gon call bluff scared send fax factulty guns drawn one wrong move dudey heads ya body gangster movie lot real scared pop wit steel got skeletons house every closet filled feel baretta ya dome know ya moms know never coming home hook w ablibs eminem know im sayin want beef taking yo face fuck dirty dozen slim shady shit serious,rap
1074,mark avery eddie meet eddie years old fed life way things going im going fucking insane decides rob liquor store cant take cant take homes way sudden change heart shit mine suddenly gotta conscience comes play gotta eminem dr dre eddie alright stop uh walk door liquor store try get money drawer better think consequence im motherfuckin conscience thats nonsense go gaffle money run one aunts cribs borrow damn dress one blond wigs borrow tell need place stay youll safe days shave legs renees razor blades yeah goes like supposed whole neighborhood knows theyll expose think walk door first look store clerk shes older george burns bump shit hit lick afford blow hit rich whyd care scare death chick really think gives fuck kids man dont worth risk youre right lick stop drop biscuit dont even listen slim yo hes bad know dre dont like attitude hook eminem voices voices hear talk ill follow ill follow ill follow ill follow voices voices hear talk ill follow ill follow ill follow ill follow interlude mark avery meet stan years old meeting young girl rave party things start getting hot heavy upstairs bedroom conscience comes play eminem dr dre listen youre kissin cheek smearin lipstick slip drink gotta nibble little chickens earlobe yo girls fifteen years old could take advantage shes passed easy cut lights thats pick chicken get brads couch leave front porch mom dads house man aint ever seen one movie kids seen porno sun doobiest doobiest dyou wanna get hauled jail bump drop ring door bell bail hook eminem voices voices hear talk ill follow ill follow ill follow ill follow voices voices hear talk ill follow ill follow ill follow ill follow interlude mark avery meet grady 9yearold construction worker coming home hard days work walks door trailer park home find wife bed another man eminem dr dre alright calm relax start breathin start breathin man caught wife cheatin work shes dude tryin get forget gettin divorced cut chickens head wait theres good explanation tripped fell landed dick alright shady maybe hes right grady think baby get crazy okay thought still wanna grab kick house get daughter kidnap thats smart dont retard gonna take advice somebody slapped dee barnes say whats wrong didnt think id remember ima kill little motherfucker huhuh temper temper mr dre mr nwa mr ak comin straight outta compton yall better make way hell gonna tell man violent cause dont need go route went done aw fuck sayin em grady wheres gun,rap
1075,wheres snare snare headphones go yeah yo yo ever hated discriminated ive protested demonstrated picket signs wicked rhymes look times sick mind motherfuckin kid thats behind commotion emotions run deep oceans explodin tempers flarin parents blow em keep goin takin nothin one give em hell long im breathin keep kickin ass morning takin names evenin leave em taste sour vinegar mouth see trigger theyll never figure look bet youre probably sick aint momma ima make look ridiculous hook im sorry momma never meant hurt never meant make cry tonight im cleanin closet one time said im sorry momma never meant hurt never meant make cry tonight im cleanin closet got skeletons closet dont know one knows throw inside coffin close ima expose ill take back 7 ever multiplatinumselling cd baby maybe couple months faggot father must panties bunch cause split wonder even kissed goodbye dont second thought fuckin wished would die look hailie couldnt picture leavin side even hated kim id grit teeth id try make work least hailies sake maybe made mistakes im human im man enough face em today stupid doubt dumb smartest shit take bullets gun cause ida killed shit woulda shot kim life id like welcome yall eminem show hook im sorry momma never meant hurt never meant make cry tonight im cleanin closet one time said im sorry momma never meant hurt never meant make cry tonight im cleanin closet would never diss momma get recognition take second listen fore think record dissin put position try envision witnessin momma poppin prescription pills kitchen bitchin someones always goin purse shits missin goin public housing systems victim münchausens syndrome whole life made believe sick wasnt til grew blew makes sick stomach doesnt wasnt reason made cd could try justify way treated guess youre gettin older cold youre lonely nathans growin quick hes gonna know youre phony hailies gettin big see shes beautiful youll never see hershe wont even funeral see hurts wont admit wrong bitch song keep tellin mom dare try take didnt help get selfish bitch hope fuckin burn hell shit remember ronnie died said wished well guess deaddead hook im sorry momma never meant hurt never meant make cry tonight im cleanin closet one time said im sorry momma never meant hurt never meant make cry tonight im cleanin closet,rap
1076,rules brought alchemist thats right mr porter umm hiphop donts royce royce absolutely starting yes royce da 59 emergency cannot urgency urgency rush emergency surgery cannot burned thirddegree youre gonna murder cannot like never heard gotta know know go surgery burn cant third degree yeah yeah could go seconddegree burn okay rushed emergency surgery urgency absolutely urgency want pimp cannot limp straight walk must walk straight line straight line want pimp rhymes fact yes know wounded pimps either pimp pimp thats choose thats fine good limp absolutely cannot mobster eat lobster better allergic shellfish eat something else goddamit mobster stay fuck away lobster anybody want start war want drop bomb cannot vietnam vietnams already cant drop bombs cannot drop bomb like vietnam cannot drop bomb like anything fuck bomb dropping gonna missile cannot scud missile cannot scud missile youre gonna freestyle cannot til youre senile freestyle thats fine youre senile youre push point senility cannot die hard cannot die hard like bruce willis yes yes poems cant popular cant popular cant dome dome cannot popular poem nobody know okay top head top dome cerebellum none shit youre getting brains girl theres way become smarter cannot become smarter brains like gave brains im fucking genius girl gives brain cannot make smarter gotta dumb fuck get brain thats fine come smarter person speaking smarter person knowledge college allowed knowledge better college better high school cannot manage damage manage damage youre gonna manage something cannot damage stay away damage anybody thats got one skill use means means pay bills skills cannot pay bills skills cannot use pay bills think youre booth fucking truth lie booth lie booth cannot booth spit truth young youth youre booth stay away truth lie booth yes backpack serious serious listen dont care backpack first verse got three verses try knapsack third verse uh uh absolutely cannot backpack knapsack get fuck outta pick another song pick one pick another song go hell pick fucking fanny pack dont care cannot backpack knapsack wrong theres gonna violence cannot rhyme silence advance telling gotta loud gotta loud screaming horrible violence cannot riot quiet royce hate break bro shit gotta minute long gonna break cannot hit block means glock cannot cant wait block glock make cock much much block glock cock know im gonna go say jewelry temperature dont care cold temperature degree fucking jewelry jewelry doesnt temperature yes cannot frozen 400 million degrees like youre gonna cannot temperature true 90 outside got jewelry fucking hot stop lying aint cold cos got jewelry thats lie stop lying people cannot level devil cannot party cant party dont party lil bacardi youre gonna youre gonna lyrical better better stay fuck away miracles thats miracles regular mortal human dont perform miracles lyrical love club go vip dont need see id right come know youre going vip know face paid youre gonna get buried cannot cemetery cemetery cannot buried leave alone cant cannot go jail cannot make bail youre gonna swagger cannot like mick jagger gotta like lou ferigno someone like like mick jagger one one rhyming mick jagger swagger spectacular vernacular got stay away one feel say pencil utensil pencil fucking utensil right wrong already utensil dont make double negative got pencil already utensil utensil pencil dont need cannot use vest protect chest come shit come something else protect get creative maybe vest protects abdominals someones gonna murder obviously heard right think went went think important stress murder like never heard difference feel bad murdered never heard fucking stupid hear might actually feel bad weigh conscious something royce kind gratitude get murdering person dont know anywayyeah wanna know get points makes sense youre gonna near death cannot last breath cannot cant last breath near death youve got bodies like john gotti cannot bodies like john gotti cannot rhyme casket basket money funny honey bunny static attic like static cannot addict moderation static moderation addictions moderation static moderation static moderation cannot addicted static forget days cant cant start static start static cannot get addicted become addict static automatic ooh cant automatic either manual cannot yeah yo manual cannot static static cannot automatic think think good good start yeah think theyll better mc follow rules yes make really want really want considered one greats mmmhmm cant shit youre gonna keep real cannot pack steel pack steel probably shouldnt keep real keep fake royce fake ass motherfucker yep fake steel real without steel cannot keep real pack steel cannot rip shop hip hop tiptop cant cant stay ground level stay ground level ground level youre gonna make drip drop cuz flip flop cannot flip flops youre new upandcomer right hiphop dont understand history hiphop things rhymes way many times giving know im saying donts listen im telling something im trying talk im telling something im telling something young un youre coming game fucking rules like cannot say shit facts big facts come missing cannot like hoffa missing like hoffa think found hoffa anyways didnt yeah found hoffa cant missing like hoffa,rap
1077,lately ive hard reach ive long everybody private world alone calling trying get reaching im reaching im echos depressed cant seem get slump could get hump need something pull dump took bruises took lumps fell got right back need spark get psyched back order pick mic back dont know ended position im starting feel distant decided pick pen tried make attempt vent cant admit come grips fact may done rap need new outlet know spits hard swallow cant sit back wallow sorrow know one fact ill one tough act follow one tough act follow copy one tough act follow today gone tomorrow walk thousand miles pre shoes see like ill lets trade shoes see id like feel pain feel mine go inside others minds see find look others eyes dont let em say aint beautiful ooooh get stay true soooooh dont let em say aint beautiful ooooh get stay true soooooh think im starting lose sense humor everything tense gloom almost feel like gotta check temperature room soon walk like eyes try avoid eye contact cause opens door conversation like want im looking extra attention want like blend rest room maybe point closest restroom dont need manservant follow around wipe laugh every single joke crack half em aint even funny like haah marshall youre funny man comedian gdamn unfortunately hide behind tears clown dont sit listen tale im tell hell dont trade shoes dont walk thousand miles pre shoes see like ill lets trade shoes see id like feel pain feel mine go inside others minds see find look others eyes dont let em say aint beautiful ooooh get stay true soooooh dont let em say aint beautiful ooooh get stay true soooooh lately ive hard reach ive long everybody private world alone calling trying get reaching im reaching,rap
1078,another motherfucking exclusive eminem kissed boy liked taste hairy fat dick pre hahahaha thats remix shade 45 eminem kissed boy liked taste hairy fat dick eminem masta ace ken kaniff voice peace man im one hand im different kind street band appear place place music man aka masta ace,rap
1079,music met paul ems manager years ago always talked possibility getting together work something point road worked meant time think unlike current hip hop songs listen whats going hip hop em wanted something kind throwback early records making old days reflects energy early days hip hop studio working bunch different ideas one later ones come started sample sample started ended record song sort evolves started one way kind got programmed written changed whole different song felt track really strong didnt really know direction em gonna go vocally heard vocals pretty exciting expecting energy lyrics style well done smart funny great song ended using wired hook everything else pretty much programmed reminds old hip hop videos think really entertaining look forward see put together done shooting stages pieces ive seen look really entertaining,rap
1080,eminem 6 8 0 eminem style vanilla ice rapping yo im back bust another fresh track say ability fly fly right pass ya ass blast ya everytime grab mic crash nother rhyme crash landin everytime grab mic im kinda outstandin cuz noone step single rhyme say yo kept holmes going slow youre slow flow know eminem returning bust rhyme suckers learning kinda go offbeat little bit step back rhyme say bust rhyme day make sucka say hey cannot step eminem cuz bad damn youre baddest motherfucker whole damn land youre right cuz dont go offbeat cuz grab mic bust months dont give nobody another turn cuz everytime grab mic dont let brother burn cant step single rhyme cuz knew youre proof rapping mc hammer yeah yeah oh yeah grab microphone know imperial production rocking stereo dont front cuz boy get microphone destroy take body thats oakland hammer hammer hammer keeps choking yeah right nobody know hammer im running show come west indies south california wake motherfuckers early morning yo front interlude eminem hereafter rapping vanilla ice yo hammer pretty good man dont think step man dont know proof im great ill try seems like outdo matter proof shouts something unintelligible go anyway eminem back attack whole damn land know vanilla ice hype grab mic rhyme night mc hammer cannot step got rhymes im truly damn hype place im rhyming mic mic mic abbreviation grab mic rock whole nation know vanilla ice precise get nice get nice start developing manners whoop brain like scanners vanilla ice bad got say dad interlude proof cant step boy sell records yo know go yo manny gimme something yeah 4 proof everytime go know like start name mc hammer rule hip hop charts seven million seven million seven million sold shit barely even touch gold everywhere go know im star im h e r cuz every time rock know rock mic mc hammer know like roar interlude eminem dont know man think got man dont know imma try check fallin music speeds proof aint one sucka music returns normal 5 eminem fallin concrete real fast jumped car slammed gas bumper bumper avenues packed try get away cause jackers jack step rhyme say im gonna bust rhyme whole damn mind say cannot bust rhyme gonna get got mc hammer know get mic drop poor grammar cant slam jam know man teenagers like know scheme agents developed sell bust rhyme cleverly know got knowledge cuz im show biz bust rhyme time mc hammer cannot step single rhyme cuz knew washed oh step back room told scold vanilla ice grab mic get precise cannot step dont get swept interlude proof makin mad boy im gonna get ass gonna know whos motherfuckin mic yo 6 proof time turned lights see vanilla ice tryin chill freezer dont know mama geezer say hammer yo hammer yo hammer hammer hammer jump im bad mamma jamma bitch hammer dont play got funky shit goes way wish whole ass try step cant touch fuck hammer youll walking crutches yeah thats im sayin aint playin im hammer im hammer yes hammer man lips may big rap better looking ass look like piece cheddar yo though steppin know dream dig vanilla ice turn ass whipped cream know whos best far muthafuckin hammer capital r roar interlude eminem made mad know happens make vanilla ice mad hammer proof eminem dont like yo pauses proof scared boy eminem aint scared hammer im thinking gotta think something clever eminem whispers ice ice baby cold cold 7 eminem im youll goin heaven cuz smash glasses fuck 57 47 bangin cock said yo fuck hammer get piece rock yeah said yeah name vanilla ice cant step thought champ stepped ass like piece carpet rented sale like upstairs apartment yo thats clever metaphor every time grab mic know kids like cuz im better ears mothers parents like hear way rhyme make appearance say hey got blond streak thats people like cuz im hard concrete im always beat show know vanilla ice go cuz im damn fresh 8 proof steppin punk maybes steppin wrong im gonna ice ya baby say whats matter hammer loves rap cuz shit talkin hammer bullcrap know rhyme every day im ready im dougie fresh vanl ready everywhere go mtv rap know im best cuz dont take crap vanilla vanilla hes beaming hammer say yo hammer dont put slammer said yo sucka stupid muthafucka messin im sucka already pumped already got started steppin white muthafucka youll feel brokenhearted im gonna pass mic know hammer get fuckin mic im outie eminem blew man beat,rap
1081,doctor scalpel nurse doctor sponge nurse doctor waithes convulsing hes convulsing nurse ah doctor gonna shock nurse oh oh god doctor gonna shock nurse oh god results thousand electric volts neck bolts nurse losing check pulse kid refused respect adults wore spectacles taped frames freckled nose corny looking white boy scrawny always ornery cause always sick brawny bullies picking might snap one day like decided strike back flatten every tire bike rack first day junior high kid said three oclock sharp afternoon die looked watch 0 already gave lunch money want said dont try run youll make worse palms sweaty started shake first something told try fake stomach ache works screamed oww appendix feels like could burst teacher teacher quick need naked nurse whats matter dont know leg hurts leg thought said tummy oh mean also got bum knee mr mathers fun games stunt youre gonna get extra homework dont wanna give school detention nah bully wants beat ass imma let hook x brain damage ever since day born drugs used say say never knew way going everywhere go keep playing song,rap
1082,yo yo huh huh huh huh aight aight huh slim shady yo yo yo verse fair warn born set horns metaphors attached damn umbilical cord warlord rap thatll bash 4 board smash honda accord 4 door ford im towards droppin acappella thatll chop fella mozzarella worse helicopter propeller got locked cellar skeleton showin developin anorexia im standin next ya eatin full course meal watchin starve death iv veins feedin liquid darvocet pumpin full drugs pull plugs gunshot victims full bullet slugs picked ambulance driven receivin asses ripped pants given less 0 percent chance livin possible placement hospital patient storin dead bodies grandmas little basement doctor kevorkian arrived perform autopsy scream im still alive drivin rusty scalpel top scalp pullin adams apple mouth better call fire department ive hired arson set fire carpets burn entire apartment im liar start shit got bitch wrapped around dick tight need crowbar pry apart motherfucker slim shady bitch recognize 99 im february rd,rap
1083,lotta people ask stupid fucking questions lotta people think say record talk record actually real life believe say wanna kill somebody im actually gonna believe well shit believe ill kill know cause im criminal youre goddamn right yeah im criminal im criminal words like dagger jagged edge thatll stab head whether youre fag lez homosex hermaph transavest pants dress hate fags answers yes homophobic nah youre heterophobic staring jeans watching genitals bulging thats motherfuckin balls youd better let go em belong scrotum youll never get hold em hey versace whoops somebody shot checking mail get checking male many records expecting sell second lp sends directly jail come relax guy like gay men right ken give amen amen please lord boy needs jesus heal child help us destroy demons oh please send brand new car prostitute wifes sick hospital preacher preacher fifth grade teacher cant reach mom cant neither cant teach goddamn thing cause watch tv comcast cable aint able stop thoughts cant stop toppin charts cant stop droppin march brand new cd fuckin retards think little old mr dont give fuck still wont leave hook im criminal cause every time write rhyme people think crime tell em whats mind guess im criminal dont got say word flip em bird keep going dont take shit one im criminal cause every time write rhyme people think crime tell em whats mind guess im criminal dont got say word flip em bird keep going dont take shit one mother drugs hard liquor cigarettes speed baby came disfigured ligaments indeed seed would grow crazy,rap
1084,b ballin uncontrollably bang original version conway machine c celebrity remix lloyd banks cleanin closet drum bass remix cocaine cut back demon inside despicable die hard dr dre difficult e emulate everything f firecracker studio version soul intent fly away olive us olive u soul intent foolish pride g ghost stories give ball goat god cleaning closet religious remix h hello good morning eminem remix diddy hip hop hit best shot get money remix im relapse real j jealousy woes soul intent k l listen heart lose drum bass remix name original syllables n nut oh onehanded juggler original version soul intent onehanded juggler studio version soul intent house p q r renegades bad meets evil still bassmint soul intent stimulate apple peoples champ things get worse lost version till hell freezes topless dr dre topless remix dr dre troublemaker soul intent tylenol island u v w wee wee weed lacer gay joyner lucas x z 50 ways,rap
1085,champtown get rusty ass fore put shine see man man trust imma rhyme 0 hundred groups mediocre took medicine effect im pretty choker got couple microphones well imma rep em got nile rapper rivers well imma check em new im true shouldnt doin lot rappers reppin keepin miles game maintain keep going hear funky beat im flowin dont tell em see spot runnin soul aint person got blacks dont act white like red hot chili peppers whites dont act black like saltnpepa cause like lot people mucus im blackened like metallica look shock nothing else matters wherever may roam microphones best friend stage home music got sounds rhythms got hooks listen kenny rogers marvin gaye garth brooks listened thats music good music mess chocolate peppermint color soul heres hint lets hook em,rap
1086,eminem proof singing hate wont stop cant stop hate hate proof dont hate us bop degrade im blowing proof hes blowing im drunk im throwin proof throwin hate proof hate us deflate eminem hand 8 beam land space ima sit top world spit brandy mae im ill scarier white person trapped room lauryn hill human horror film lot funnier plot people feel cause ima still madd rapper whether got money long im pills got plenty pot ill canoe paddling making fun yacht would like award best rapper get one mic source wardrobe afford otherwise might end back striking ford wonder hell need vicodin everybodys pissing even limit tank looks like middle finger sideways flipping duh im grave danger health else would kill jump grave bury interlude eminem hate proof hate us ha ha ya proof need run cover eminem white hes still brother slim shady known go smoke crack charli baltimore got something common wack feel need jock em wack make master p sound like rakim time bust yall trust yall dust yall yall break balls like cue balls know rupaul stall try fall try brawl yall get bust banged framed many mc bring name slut said thing freestyle dont need rehearse universal curse flow crush like hershel walker allie sparker three day sparker highland parker chalker mcs cant get darker midwest bracket us emzee come right feeling flimsy tipsed one time lifetime ripped bad evil met say death rap fuck hoes dont even say get blast away passed away blasted ass hey yo say aftermath slim shady heard words black bust preferred hear preferred surgical snipe preserved life ill make allergic life die dont even battle us see us subterreanean knock brain end rap commence eminem proof tim westwood goofing tim westwood explosion sounds,rap
1087,ed note please help finish transcribing livin like sleuth ingenuity voraciously acuity hook dont chew mouth full dont chew mouth full cause chew mouth full youll end biting toes tossin curves nervewrackin irv slackin im throwin pitches uh switches trickery victorys repetitious though weaker ones overeager ones get ate though many often try duplicate style made weight wouldnt matter youre slow paraplegic whoops missed heres fist eat hook frostbite 4 take crews take one im ist chaos ist pick one hes put tracks soul put crew pile jack em like totem pole give dance make change direction spot reserved handicapped parking section hell leave trainless smooth sailing hit storm looks likes failing left band stranded empty handed put much toe way get branded im standing colossal drag like fossil rap hot cause snot nostril take take simplicity im shocking bad ill make shit electricity try flip whip fucking fed bon appetite eat concrete dick head hook ever learn guess never,rap
1088,name plays background eminem paul youre obviously going help see nah cool dont worry paul im sorry im trying organize eminem okay well im trying fucking drops got fucked sorry paul really eminem yeah paul alright well maybe maybe uh wanna start wanna eminem dont know probably havent listening think one okay vocal scratching public enemy starts playing background eminem good morning welcome shady classics mixtape dj whoo kid,rap
1089,im cancerous diss wouldnt want answer responded back battle rap wrote canibus hellspawn droppin stealth bomb six mics source borrowed one lls arm beef im even score equally take jerry springer beat ass legally get funny twenty nōdōz hop snowboard hit tree harder sonny bono said never get buzzed would mean lie get butt president hillary clinton tried slap call pervert took freakin tonsils fed sherbet nerves hurt lately im edge grabbed vanilla ice ripped blond dreads every girl ever went wit gone les follow exactly song says talk back fake sick get school steal people dont think somethin thats illegal im dumb enough walk store steal im dumb enough ask date lauryn hill people see im white ignorin skill cause stand like green hat orange bill dont get pissed yall dont even see mist fuck white dont even exist get clean shave bathe go rave fry overload dig grave middle finger wont go wave im posed teach kids behave hook follow exactly see dont want grow like slap women eat shrooms od dont want grow like marcus allen went see nicole heard knock door must ron gold jumped behind door put session hold em smeared blood white bronco mind wont work spine dont jerk slapped garth brooks rhinestone shirt im player ill rhymesayer thatll spray aerosol ozone layer rap styles warped im runnin morgue dead grandmothers corpse throw porch jumped chickenhawk cartoon cape beat foghorn leghorn acorn im normal norman bates deformative traits premature birth four minutes late mother love never meant hit head shovel someone please explain brain severed main vein chainsaw im pain take breather sigh either im fried im nuts cause aint tiltin room neither see mom thermometer shoved ass probably obvious got cause drop hit bought cages tape opened dubbed hook came club drunk fake id dont want grow like ive ten women got hiv dont want grow like ive got genital warts burns pee dont want grow like tie rope around penis jump tree probably want grow like,rap
